,Channel1,Channel2,VoltNum,Trails,leftorright,miceStrain,miceNum,elePosition,ledNum,otherTags
287,1.294858048786623,0.457749713907932,3.30,3,left,thy1,26,C7,led7,3
288,0.10778745923112658,0.006846865717451381,2.60,1,left,thy1,26,C7,led7,1
289,0.40605987286497797,0.02799713808797627,2.60,2,left,thy1,26,C7,led7,1
290,0.13953996841066166,0.00537779266910292,2.60,3,left,thy1,26,C7,led7,1
291,0.06986603890969077,0.07002513506083562,2.70,1,left,thy1,26,C7,led7,1
292,0.08389534708051188,0.037844255269654396,2.70,2,left,thy1,26,C7,led7,1
293,0.058153061213350794,0.03766780596768101,2.70,3,left,thy1,26,C7,led7,1
294,0.1678545991060353,0.17962566040990752,2.80,1,left,thy1,26,C7,led7,1
295,0.14982997861682879,0.16859872600482076,2.80,2,left,thy1,26,C7,led7,1
296,0.11523148383725358,0.1659909240170055,2.80,3,left,thy1,26,C7,led7,1
297,0.1526901115592797,0.2843697973447644,2.90,1,left,thy1,26,C7,led7,1
298,0.1286969089957183,0.2316773484793731,2.90,2,left,thy1,26,C7,led7,1
299,0.1383597435628379,0.21981183923301856,2.90,3,left,thy1,26,C7,led7,1
300,0.16630201802137667,0.3347127225412681,3.00,1,left,thy1,26,C7,led7,1
301,0.2739491394185583,0.31039785100555595,3.00,2,left,thy1,26,C7,led7,1
302,0.13885111386985738,0.30218834583835674,3.00,3,left,thy1,26,C7,led7,1
303,0.32702883623442164,0.3750832079658675,3.10,1,left,thy1,26,C7,led7,1
304,0.21234184952868848,0.3207209669683272,3.10,2,left,thy1,26,C7,led7,1
305,0.26424597764494784,0.3507031774990376,3.10,3,left,thy1,26,C7,led7,1
306,0.6180823373466644,0.3810724219143942,3.20,1,left,thy1,26,C7,led7,1
307,0.20010260353546186,0.36519131120689446,3.20,2,left,thy1,26,C7,led7,1
308,0.2650762596053254,0.3552476231913332,3.20,3,left,thy1,26,C7,led7,1
309,0.8075685547180647,0.4667645567679735,3.30,1,left,thy1,26,C7,led7,1
310,0.5863399289795006,0.38827473582943633,3.30,2,left,thy1,26,C7,led7,1
311,0.40644900665600386,0.3859578831212525,3.30,3,left,thy1,26,C7,led7,1
312,0.2037324219050968,0.01041815165829871,2.60,1,left,thy1,26,C7,led5,3
313,0.09171267254603518,0.005534899052706795,2.60,2,left,thy1,26,C7,led5,3
314,0.09578156639132762,0.0054145054404022355,2.60,3,left,thy1,26,C7,led5,3
315,0.06795299619027245,0.06554265054590937,2.70,1,left,thy1,26,C7,led5,3
316,0.06268917883710194,0.06851201791434752,2.70,2,left,thy1,26,C7,led5,3
317,0.1249852264578729,0.06452487389050414,2.70,3,left,thy1,26,C7,led5,3
318,0.3803546683449276,0.19669934271498637,2.80,1,left,thy1,26,C7,led5,3
319,0.34107698777125073,0.14833840112532753,2.80,2,left,thy1,26,C7,led5,3
320,0.3359967550112257,0.1674674842949773,2.80,3,left,thy1,26,C7,led5,3
321,0.5259878814505539,0.29817345168955023,2.90,1,left,thy1,26,C7,led5,3
322,0.5063961571083972,0.27391214274760056,2.90,2,left,thy1,26,C7,led5,3
323,0.48683556713809134,0.2700653926907339,2.90,3,left,thy1,26,C7,led5,3
324,1.1486253125271328,0.28074590884166417,3.00,1,left,thy1,26,C7,led5,3
325,1.0251702139412573,0.24681263190560615,3.00,2,left,thy1,26,C7,led5,3
326,1.099985628269291,0.26410588677122565,3.00,3,left,thy1,26,C7,led5,3
327,1.0940200246132945,0.34011841078999067,3.10,1,left,thy1,26,C7,led5,3
328,1.1649118355882118,0.3150572021428639,3.10,2,left,thy1,26,C7,led5,3
329,1.2005744991411755,0.29930649957114724,3.10,3,left,thy1,26,C7,led5,3
330,1.1136298586666753,0.39831105323841215,3.20,1,left,thy1,26,C7,led5,3
331,1.1185401350415365,0.3185669915402121,3.20,2,left,thy1,26,C7,led5,3
332,1.105056150442346,0.36042300169384617,3.20,3,left,thy1,26,C7,led5,3
333,0.9892130183660659,0.44834238535497356,3.30,1,left,thy1,26,C7,led5,3
334,1.197655517412374,0.3559257212261809,3.30,2,left,thy1,26,C7,led5,3
335,1.1655065281258887,0.3511906065569584,3.30,3,left,thy1,26,C7,led5,3
336,0.0805130779754161,0.008282885759422282,2.60,1,left,thy1,26,C7,led5,2
337,0.07536519617258568,0.011194774614770364,2.60,2,left,thy1,26,C7,led5,2
338,0.07493735057820251,0.00905625898754878,2.60,3,left,thy1,26,C7,led5,2
339,0.06190659093907569,0.0956230551076998,2.70,1,left,thy1,26,C7,led5,2
340,0.058670762112624834,0.08305695050617541,2.70,2,left,thy1,26,C7,led5,2
341,0.0657439501268513,0.07315389790896479,2.70,3,left,thy1,26,C7,led5,2
342,0.04513645940323118,0.29624899435014795,2.80,1,left,thy1,26,C7,led5,2
343,0.061202950532606486,0.20602383768873744,2.80,2,left,thy1,26,C7,led5,2
344,0.02972910678230895,0.2578413340312065,2.80,3,left,thy1,26,C7,led5,2
345,0.0799271792871392,0.4230793018020746,2.90,1,left,thy1,26,C7,led5,2
346,0.07097754486301391,0.32736673270772715,2.90,2,left,thy1,26,C7,led5,2
347,0.06882068393591824,0.34941161239749163,2.90,3,left,thy1,26,C7,led5,2
348,0.11651862858514787,0.5461994989117603,3.00,1,left,thy1,26,C7,led5,2
349,0.11770099514907259,0.5275929558989976,3.00,2,left,thy1,26,C7,led5,2
350,0.09216301937127762,0.5299003494570579,3.00,3,left,thy1,26,C7,led5,2
351,0.1583684605035029,0.7694165239443433,3.10,1,left,thy1,26,C7,led5,2
352,0.07965572910937938,0.6782033592357976,3.10,2,left,thy1,26,C7,led5,2
353,0.0863283276743437,0.6846015160238299,3.10,3,left,thy1,26,C7,led5,2
354,0.5029537480003656,0.9374064379103628,3.20,1,left,thy1,26,C7,led5,2
355,0.15055050089063224,0.7837471867506323,3.20,2,left,thy1,26,C7,led5,2
356,0.17377306392378034,0.7974757286557352,3.20,3,left,thy1,26,C7,led5,2
357,0.5660778917384411,1.2475698269151847,3.30,1,left,thy1,26,C7,led5,2
358,0.5953707267259536,1.215591596191771,3.30,2,left,thy1,26,C7,led5,2
359,0.18445734655314608,1.1027046948499553,3.30,3,left,thy1,26,C7,led5,2
360,0.4339221951270248,0.010739623242224782,2.60,1,left,thy1,26,C7,led2,3
361,0.47654495451486434,0.008653168793310117,2.60,2,left,thy1,26,C7,led2,3
362,0.47690456592341496,0.0052227602839738105,2.60,3,left,thy1,26,C7,led2,3
363,0.47756208710206716,0.006205890720187937,2.70,1,left,thy1,26,C7,led2,3
364,0.5318439282969508,0.007710125945060966,2.70,2,left,thy1,26,C7,led2,3
365,0.5680286226853846,0.006053384071142695,2.70,3,left,thy1,26,C7,led2,3
366,0.4592848508341884,0.014554932441957729,2.80,1,left,thy1,26,C7,led2,3
367,0.48339304608062894,0.014222846359135873,2.80,2,left,thy1,26,C7,led2,3
368,0.46901233306401746,0.01858585025064014,2.80,3,left,thy1,26,C7,led2,3
369,0.35331562959281193,0.02300840433859243,2.90,1,left,thy1,26,C7,led2,3
370,0.35316685474036247,0.026778859310583932,2.90,2,left,thy1,26,C7,led2,3
371,0.3323914934471543,0.02560235760783064,2.90,3,left,thy1,26,C7,led2,3
372,0.44664694950555106,0.13205889123471007,3.00,1,left,thy1,26,C7,led2,3
373,0.4887408404122075,0.1314222101798398,3.00,2,left,thy1,26,C7,led2,3
374,0.4821261879120743,0.1424337405261997,3.00,3,left,thy1,26,C7,led2,3
375,0.5948129249616639,0.21230823130975793,3.10,1,left,thy1,26,C7,led2,3
376,0.5791050577620565,0.19721741217157732,3.10,2,left,thy1,26,C7,led2,3
377,0.5301189327211248,0.20609188368731401,3.10,3,left,thy1,26,C7,led2,3
378,0.7160722121375013,0.3517172141893308,3.20,1,left,thy1,26,C7,led2,3
379,0.6772337580369674,0.23547090698120296,3.20,2,left,thy1,26,C7,led2,3
380,0.6694015719916357,0.23390745823277326,3.20,3,left,thy1,26,C7,led2,3
381,0.8009323221307565,0.3418364755765094,3.30,1,left,thy1,26,C7,led2,3
382,0.8191189185558165,0.34131754702645817,3.30,2,left,thy1,26,C7,led2,3
383,0.8171212786000572,0.3049032454239086,3.30,3,left,thy1,26,C7,led2,3
384,0.09072606621731823,0.03165506878059949,2.60,1,left,thy1,26,C7,led2,2
385,0.16604532258620106,0.040006071625717794,2.60,2,left,thy1,26,C7,led2,2
386,0.23371165044260575,0.04056167923448772,2.60,3,left,thy1,26,C7,led2,2
387,0.2027749440986897,0.05436496641461558,2.70,1,left,thy1,26,C7,led2,2
388,0.21525588696393022,0.05340293373680458,2.70,2,left,thy1,26,C7,led2,2
389,0.1841565821864789,0.03980227933297449,2.70,3,left,thy1,26,C7,led2,2
390,0.39252368823492256,0.05461381023751759,2.80,1,left,thy1,26,C7,led2,2
391,0.3506516151120413,0.05018779737190519,2.80,2,left,thy1,26,C7,led2,2
392,0.3363023995002985,0.04197143950684482,2.80,3,left,thy1,26,C7,led2,2
393,0.47155712977235426,0.08980633160722869,2.90,1,left,thy1,26,C7,led2,2
394,0.47963203372026036,0.06748098042090872,2.90,2,left,thy1,26,C7,led2,2
395,0.4510110101453315,0.06788468963133047,2.90,3,left,thy1,26,C7,led2,2
396,0.3067488745480964,0.20305744530627595,3.00,1,left,thy1,26,C7,led2,2
397,0.26419594407771413,0.18296186188085772,3.00,2,left,thy1,26,C7,led2,2
398,0.24345901159590924,0.20224398956103537,3.00,3,left,thy1,26,C7,led2,2
399,0.23014590687051922,0.3082217039764647,3.10,1,left,thy1,26,C7,led2,2
400,0.33874189131154386,0.2594023964656277,3.10,2,left,thy1,26,C7,led2,2
401,0.2330246177743325,0.216855569778603,3.10,3,left,thy1,26,C7,led2,2
402,0.47896887319820214,0.3926595820269247,3.20,1,left,thy1,26,C7,led2,2
403,0.4875535815802572,0.35320323828054645,3.20,2,left,thy1,26,C7,led2,2
404,0.44361445345046474,0.3318921148633662,3.20,3,left,thy1,26,C7,led2,2
405,0.25629461272186965,0.5134750906256677,3.30,1,left,thy1,26,C7,led2,2
406,0.24290054902657332,0.39789817389463744,3.30,2,left,thy1,26,C7,led2,2
407,0.19836992340288265,0.3793892878489126,3.30,3,left,thy1,26,C7,led2,2
408,0.41639332776236254,0.13140992567667562,2.60,1,left,thy1,26,C7,led2,1
409,0.4858167648120658,0.18055447237320088,2.60,2,left,thy1,26,C7,led2,1
410,0.8702873969450313,0.17912362082539865,2.60,3,left,thy1,26,C7,led2,1
411,0.5982445577137847,0.1656192980570105,2.70,1,left,thy1,26,C7,led2,1
412,0.5834088255432937,0.15993667069874654,2.70,2,left,thy1,26,C7,led2,1
413,0.591518891286103,0.15732656066800524,2.70,3,left,thy1,26,C7,led2,1
414,0.6519347184569763,0.18873179610976443,2.80,1,left,thy1,26,C7,led2,1
415,0.5906416095887691,0.1681537330566677,2.80,2,left,thy1,26,C7,led2,1
416,0.6585134626498819,0.1740905801747092,2.80,3,left,thy1,26,C7,led2,1
417,0.7571925106873603,0.20679938317557667,2.90,1,left,thy1,26,C7,led2,1
418,0.5981188978441168,0.19001426731574161,2.90,2,left,thy1,26,C7,led2,1
419,0.7223997794049198,0.18911695731761918,2.90,3,left,thy1,26,C7,led2,1
420,0.8737697145339178,0.27464279607611924,3.00,1,left,thy1,26,C7,led2,1
421,0.8905066694508884,0.2395433275349037,3.00,2,left,thy1,26,C7,led2,1
422,0.8956322996416514,0.23544038487860472,3.00,3,left,thy1,26,C7,led2,1
423,1.258893951230708,0.38739960719541944,3.10,1,left,thy1,26,C7,led2,1
424,1.2387918381606497,0.35188420913578383,3.10,2,left,thy1,26,C7,led2,1
425,1.0410137424155095,0.3619439783227359,3.10,3,left,thy1,26,C7,led2,1
426,1.0983858090150638,0.6784050220630858,3.20,1,left,thy1,26,C7,led2,1
427,0.9293366412325041,0.597682619656984,3.20,2,left,thy1,26,C7,led2,1
428,0.9773658179939421,0.5987952814297226,3.20,3,left,thy1,26,C7,led2,1
429,1.0261324098869045,0.7463754952188729,3.30,1,left,thy1,26,C7,led2,1
430,0.9252858161480944,0.6892184172018451,3.30,2,left,thy1,26,C7,led2,1
431,0.8671148156556442,0.6609721974299793,3.30,3,left,thy1,26,C7,led2,1
432,0.09975655137363659,0.009093885550601194,2.60,1,left,thy1,26,C7,led4,3
433,0.09355740567667463,0.010111845503630439,2.60,2,left,thy1,26,C7,led4,3
434,0.09601596362888011,0.009451444745880427,2.60,3,left,thy1,26,C7,led4,3
435,0.1956295125007518,0.08391743321716308,2.70,1,left,thy1,26,C7,led4,3
436,0.1469659227146183,0.07520389087438029,2.70,2,left,thy1,26,C7,led4,3
437,0.1311650238031649,0.07779079193297271,2.70,3,left,thy1,26,C7,led4,3
438,0.31087462850442776,0.26479948832219935,2.80,1,left,thy1,26,C7,led4,3
439,0.2499592459929721,0.26083728489421354,2.80,2,left,thy1,26,C7,led4,3
440,0.29020275306589705,0.24216235621131488,2.80,3,left,thy1,26,C7,led4,3
441,0.4805372473640534,0.31400818661341673,2.90,1,left,thy1,26,C7,led4,3
442,0.4600263442879005,0.3129540178802538,2.90,2,left,thy1,26,C7,led4,3
443,0.42046504800040957,0.3025605439565308,2.90,3,left,thy1,26,C7,led4,3
444,0.5550381242777149,0.41589218436569136,3.00,1,left,thy1,26,C7,led4,3
445,0.45044901072285165,0.35179360392270076,3.00,2,left,thy1,26,C7,led4,3
446,0.4046656377371131,0.3235271888811229,3.00,3,left,thy1,26,C7,led4,3
447,0.7931713597528807,0.5349579092603408,3.10,1,left,thy1,26,C7,led4,3
448,0.479043290160355,0.3603595350383101,3.10,2,left,thy1,26,C7,led4,3
449,0.47948198314504187,0.4030144596318349,3.10,3,left,thy1,26,C7,led4,3
450,1.1160278792934444,0.5692586207956437,3.20,1,left,thy1,26,C7,led4,3
451,0.8583374476452877,0.4838954265937312,3.20,2,left,thy1,26,C7,led4,3
452,0.8392574010942779,0.47027991449935647,3.20,3,left,thy1,26,C7,led4,3
453,1.4744793622059318,0.628260416175853,3.30,1,left,thy1,26,C7,led4,3
454,1.0313792015985703,0.5304440451441422,3.30,2,left,thy1,26,C7,led4,3
455,0.9572516692171391,0.5057946765793359,3.30,3,left,thy1,26,C7,led4,3
456,0.3039748885362679,0.022481140963976243,2.60,1,left,thy1,26,C7,led6,1
457,0.3301513012759217,0.011419656261818569,2.60,2,left,thy1,26,C7,led6,1
458,0.26975008455755717,0.01713830230193558,2.60,3,left,thy1,26,C7,led6,1
459,0.4165311272392143,0.04169041089711859,2.70,1,left,thy1,26,C7,led6,1
460,0.3964346132491932,0.02937875683153698,2.70,2,left,thy1,26,C7,led6,1
461,0.36231110215257534,0.031533832502654915,2.70,3,left,thy1,26,C7,led6,1
462,0.6045574365721861,0.15876183189093282,2.80,1,left,thy1,26,C7,led6,1
463,0.40192326054303446,0.12787849926725633,2.80,2,left,thy1,26,C7,led6,1
464,0.4475469358037481,0.12493574614032442,2.80,3,left,thy1,26,C7,led6,1
465,1.2000945968156034,0.26237411553543694,2.90,1,left,thy1,26,C7,led6,1
466,0.6740640335982001,0.24348905120435904,2.90,2,left,thy1,26,C7,led6,1
467,0.7188522043819516,0.20277959090370426,2.90,3,left,thy1,26,C7,led6,1
468,0.5337539155144603,0.48352628685398413,3.00,1,left,thy1,26,C7,led6,1
469,0.9236051158503761,0.40704461139093906,3.00,2,left,thy1,26,C7,led6,1
470,0.9357740345951963,0.3685077775254767,3.00,3,left,thy1,26,C7,led6,1
471,0.9438681585073981,0.6167163943764772,3.10,1,left,thy1,26,C7,led6,1
472,1.0748839024978443,0.5644854169659906,3.10,2,left,thy1,26,C7,led6,1
473,0.8767178880711621,0.5069622096229706,3.10,3,left,thy1,26,C7,led6,1
474,0.8970852584474838,0.7206322509749271,3.20,1,left,thy1,26,C7,led6,1
475,0.8678703457056353,0.6633119436310726,3.20,2,left,thy1,26,C7,led6,1
476,0.8406375976097271,0.6256745827000133,3.20,3,left,thy1,26,C7,led6,1
477,1.1156442417735524,0.8018636535457676,3.30,1,left,thy1,26,C7,led6,1
478,1.1729978734253674,0.7508966310653039,3.30,2,left,thy1,26,C7,led6,1
479,1.0645453351256606,0.7270200647965189,3.30,3,left,thy1,26,C7,led6,1
480,0.05649125208084026,0.004872795026164408,2.60,1,left,thy1,26,C7,led4,2
481,0.056170894250575275,0.004068285393370183,2.60,2,left,thy1,26,C7,led4,2
482,0.13276209712576056,0.004624243920271417,2.60,3,left,thy1,26,C7,led4,2
483,0.13254773838057174,0.19293680215813128,2.70,1,left,thy1,26,C7,led4,2
484,0.1333443907951746,0.1747037247980388,2.70,2,left,thy1,26,C7,led4,2
485,0.09720961608554635,0.16829055256386632,2.70,3,left,thy1,26,C7,led4,2
486,0.1382839515636499,0.4844290063516312,2.80,1,left,thy1,26,C7,led4,2
487,0.13706467328089852,0.40609900793839626,2.80,2,left,thy1,26,C7,led4,2
488,0.14671739810737566,0.41872366746199524,2.80,3,left,thy1,26,C7,led4,2
489,0.20978112298459967,0.657341688314395,2.90,1,left,thy1,26,C7,led4,2
490,0.1478411385587561,0.6291607743062724,2.90,2,left,thy1,26,C7,led4,2
491,0.15377252591757268,0.5729397532414534,2.90,3,left,thy1,26,C7,led4,2
492,0.45468914062730675,0.9362012798736963,3.00,1,left,thy1,26,C7,led4,2
493,0.16829358744521664,0.7186115988046593,3.00,2,left,thy1,26,C7,led4,2
494,0.13902397704403374,0.7058508478112214,3.00,3,left,thy1,26,C7,led4,2
495,0.4506501163430199,1.0854460613441317,3.10,1,left,thy1,26,C7,led4,2
496,0.1878840463705316,0.7398632830774828,3.10,2,left,thy1,26,C7,led4,2
497,0.17302525557266749,0.8278753453887361,3.10,3,left,thy1,26,C7,led4,2
498,0.4711252827560944,1.1444359010365595,3.20,1,left,thy1,26,C7,led4,2
499,0.37292139807522784,0.9923230183348372,3.20,2,left,thy1,26,C7,led4,2
500,0.43423388191869305,0.9969790767129469,3.20,3,left,thy1,26,C7,led4,2
501,0.5268574505565612,1.2224568781727367,3.30,1,left,thy1,26,C7,led4,2
502,0.5290239619365755,1.1120201457950742,3.30,2,left,thy1,26,C7,led4,2
503,0.5381606196605081,1.0842411265835643,3.30,3,left,thy1,26,C7,led4,2
504,0.07583642708228937,0.014308581053447738,2.60,1,left,thy1,26,C7,led6,2
505,0.08330516735345146,0.019843641812852256,2.60,2,left,thy1,26,C7,led6,2
506,0.09909940684940659,0.013718090937964124,2.60,3,left,thy1,26,C7,led6,2
507,0.11727243706620706,0.049100953640741705,2.70,1,left,thy1,26,C7,led6,2
508,0.1248486056736105,0.037829351913298045,2.70,2,left,thy1,26,C7,led6,2
509,0.10780545893739034,0.03655800664170646,2.70,3,left,thy1,26,C7,led6,2
510,0.08121837137407611,0.3321730933554276,2.80,1,left,thy1,26,C7,led6,2
511,0.06787817977518851,0.28777989322847275,2.80,2,left,thy1,26,C7,led6,2
512,0.0756206725818467,0.2796006491612721,2.80,3,left,thy1,26,C7,led6,2
513,0.13584441703235117,0.6595339164957392,2.90,1,left,thy1,26,C7,led6,2
514,0.16446048120883963,0.5906193509398956,2.90,2,left,thy1,26,C7,led6,2
515,0.15053092374573412,0.6011841570923322,2.90,3,left,thy1,26,C7,led6,2
516,0.18915980305468214,1.1439892073378337,3.00,1,left,thy1,26,C7,led6,2
517,0.20868020170426127,1.0124434499120096,3.00,2,left,thy1,26,C7,led6,2
518,0.14581556980250432,1.0136726094807023,3.00,3,left,thy1,26,C7,led6,2
519,0.22823570788024602,1.6397814966417696,3.10,1,left,thy1,26,C7,led6,2
520,0.14345282931919098,1.3084798911685522,3.10,2,left,thy1,26,C7,led6,2
521,0.14489259951779293,1.3159853312202194,3.10,3,left,thy1,26,C7,led6,2
522,0.2357140238051305,1.8002276644475868,3.20,1,left,thy1,26,C7,led6,2
523,0.13856268757802495,1.6890594680588102,3.20,2,left,thy1,26,C7,led6,2
524,0.18222224811121993,1.6743729390184694,3.20,3,left,thy1,26,C7,led6,2
525,0.26556381549711006,2.0110867837285458,3.30,1,left,thy1,26,C7,led6,2
526,0.2762797068978137,1.9027658436177954,3.30,2,left,thy1,26,C7,led6,2
527,0.24060801287503708,1.8527207064612488,3.30,3,left,thy1,26,C7,led6,2
528,1.3844216385020034,0.008254579813110516,2.60,1,left,thy1,26,C7,led6,3
529,1.9288493694552034,0.014763671142244902,2.60,2,left,thy1,26,C7,led6,3
530,2.0738339037392923,0.016187347112066035,2.60,3,left,thy1,26,C7,led6,3
531,2.1739155154791434,0.03948359578836641,2.70,1,left,thy1,26,C7,led6,3
532,2.170000142890862,0.04010580716769371,2.70,2,left,thy1,26,C7,led6,3
533,2.0376413546746357,0.03758849708441219,2.70,3,left,thy1,26,C7,led6,3
534,2.710005932304844,0.22132695209977027,2.80,1,left,thy1,26,C7,led6,3
535,2.5668024275441,0.12802745806089413,2.80,2,left,thy1,26,C7,led6,3
536,2.4138898389424313,0.1299203189567661,2.80,3,left,thy1,26,C7,led6,3
537,2.8496519170181647,0.4596485392085786,2.90,1,left,thy1,26,C7,led6,3
538,2.7108615452333154,0.35632817274777995,2.90,2,left,thy1,26,C7,led6,3
539,2.639550335944699,0.3941854316042606,2.90,3,left,thy1,26,C7,led6,3
540,3.2982969736831875,0.6643309405082974,3.00,1,left,thy1,26,C7,led6,3
541,3.068561925982358,0.6554422172399802,3.00,2,left,thy1,26,C7,led6,3
542,2.9429852592953103,0.6137639690823032,3.00,3,left,thy1,26,C7,led6,3
543,2.9869443556569286,0.7762849486640502,3.10,1,left,thy1,26,C7,led6,3
544,3.052268469271835,0.6596237072050141,3.10,2,left,thy1,26,C7,led6,3
545,2.951300873094533,0.64411457447111,3.10,3,left,thy1,26,C7,led6,3
546,3.1324439052467348,0.8793094046147031,3.20,1,left,thy1,26,C7,led6,3
547,3.1465713545332363,0.8052296517704626,3.20,2,left,thy1,26,C7,led6,3
548,3.1794633890413966,0.8095870912554979,3.20,3,left,thy1,26,C7,led6,3
549,3.11115691900152,1.014830527873529,3.30,1,left,thy1,26,C7,led6,3
550,3.1702814466495033,0.9533455610555469,3.30,2,left,thy1,26,C7,led6,3
551,3.1507425555318807,0.9305812346940523,3.30,3,left,thy1,26,C7,led6,3
552,0.12065838993902733,0.0130341873909752,2.60,1,left,thy1,26,C7,led4,1
553,0.08663909853577954,0.017493198528234895,2.60,2,left,thy1,26,C7,led4,1
554,0.08754850276006355,0.01817540214624617,2.60,3,left,thy1,26,C7,led4,1
555,0.10098164749263495,0.3019261927785838,2.70,1,left,thy1,26,C7,led4,1
556,0.5399410181862362,0.27920524658047513,2.70,2,left,thy1,26,C7,led4,1
557,0.14261740654778113,0.2518796707038172,2.70,3,left,thy1,26,C7,led4,1
558,0.1352075970700323,0.8230170442573258,2.80,1,left,thy1,26,C7,led4,1
559,0.15734037820543942,0.6318401389417723,2.80,2,left,thy1,26,C7,led4,1
560,0.6160289087875049,0.6407573388227347,2.80,3,left,thy1,26,C7,led4,1
561,0.36786168903857797,1.2666976452796033,2.90,1,left,thy1,26,C7,led4,1
562,0.2745005910653364,1.116504097323444,2.90,2,left,thy1,26,C7,led4,1
563,0.2414842501656746,1.035687496880725,2.90,3,left,thy1,26,C7,led4,1
564,0.412818102352412,1.49266322513683,3.00,1,left,thy1,26,C7,led4,1
565,0.7964022182409463,1.3063693910855079,3.00,2,left,thy1,26,C7,led4,1
566,0.3630389680336829,1.2911317250184784,3.00,3,left,thy1,26,C7,led4,1
567,0.5260251706807715,1.7311208123730362,3.10,1,left,thy1,26,C7,led4,1
568,0.44072122983088446,1.3522105982775865,3.10,2,left,thy1,26,C7,led4,1
569,0.34471882427127915,1.4156799718289905,3.10,3,left,thy1,26,C7,led4,1
570,0.6312355970865893,2.072315750938525,3.20,1,left,thy1,26,C7,led4,1
571,0.5392464664103374,1.6690946921689964,3.20,2,left,thy1,26,C7,led4,1
572,0.5041804845015732,1.5603838329965705,3.20,3,left,thy1,26,C7,led4,1
573,0.735428489375884,2.350589007840386,3.30,1,left,thy1,26,C7,led4,1
574,0.8331631387480843,1.789849276357623,3.30,2,left,thy1,26,C7,led4,1
575,0.5625729645043912,1.7830523615504388,3.30,3,left,thy1,26,C7,led4,1
